,X,address,business_id,categories,city,hours,is_open,latitude,longitude,name,postal_code,review_count,stars,state,type
2090,36641,8041 Olive Blvd,p8vrBT8Z5NLL2kDXPB3wtg,"Barbeque, Food, Bakeries, Restaurants, Chinese",St. Louis,"{'Monday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '11:0-21:30'}",0,38.673689,-90.344464,Yummy17,63130,20,3,MO,Chinese
2137,37557,216 S 40th St,oUtWwORqz6XAhDpAxE1IiQ,"Restaurants, Chinese",Philadelphia,,0,39.9535421,-75.202731,Won Oriental Restaurant,19104,20,3,PA,Chinese
2236,39478,6483 N Keystone Ave,Z7fJ86VUHzMSMpPNRT6NEg,"Filipino, Sandwiches, Restaurants, Fast Food",Indianapolis,,1,39.8755502,-86.1217026,Arby's,46220,20,2.5,IN,Southeast Asia
2365,41789,5612 S Grand Blvd,sO1p7H4-0hgO7GSH33WEWw,"Chinese, Restaurants",St. Louis,"{'Monday': '10:30-21:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-21:30', 'Saturday': '11:0-21:30'}",0,38.56810038,-90.25456505,Grand Wok,63111,20,3.5,MO,Chinese
2405,42562,3912 W State St,IO72yL4INMeC1-G5uLQ7WA,"Restaurants, Japanese",Boise,"{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0'}",0,43.6417973,-116.2373989,Zen Bento,83703,20,4,ID,Japanese
2443,43153,9621 Bay Pines Blvd,1jyP3LBHtf5Z3MXmg6gZAw,"Chinese, Restaurants",St. Petersburg,,1,27.8145246,-82.7726876,Dragon Phoenix Chinese,33708,20,2,FL,Chinese
2459,43501,2580 Woodson Rd,13sN_u0AnZkdS18_7nFAgw,"Chinese, Restaurants, Buffets",St. Louis,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",0,38.7048281,-90.3613865,China Fun Buffet,63114,20,3,MO,Chinese
2494,44225,13606 University Plz,UpvgNvsDWs2-Ys0_vhr6Ew,"Chinese, Restaurants",Tampa,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",1,28.0719763,-82.4293113,Happi Wok,33613,20,3.5,FL,Chinese
2546,45084,3822 Morrell Ave,rgi47E4VY0jdatSo8Oeotg,"Restaurants, Chinese",Philadelphia,"{'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:30-22:0'}",1,40.064198,-74.9867884,China Gate,19114,20,2.5,PA,Chinese
2636,46586,7451 W 10th St,V1qJpq0kxHspo7HqGHsWgg,"Restaurants, Chinese",Indianapolis,,1,39.777728,-86.293255,China Buffet,46214,20,3,IN,Chinese
2707,47810,1808 Marsh Rd,OSjSbJEyIkey6tcTgL9y3Q,"Restaurants, Asian Fusion, Chinese",Wilmington,"{'Monday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '12:0-21:30'}",1,39.802834,-75.504937,Happy Fortune Restaurant,19810,20,3.5,DE,Chinese
2748,48506,709 St Charles,IJJ9_dty1jvOX-XeAAgQgw,"Japanese, Pop-Up Restaurants, Restaurants, Ramen",New Orleans,"{'Thursday': '18:0-1:0', 'Friday': '18:0-1:0', 'Saturday': '18:0-1:0'}",0,29.9472249,-90.0715927,Ramen Y'all,70130,20,4,LA,Japanese
2923,51368,8321 Michigan Rd,Xn30qxvgIyJSmgiDfbffkQ,"Restaurants, Chinese",Indianapolis,,1,39.906564,-86.218079,Taste of China,46268,20,4,IN,Chinese
105,1604,2373 Murfreesboro Pike,ctu_fZxCRoQKRj4kUtOitg,"Restaurants, Chinese",Nashville,"{'Tuesday': '11:0-22:30', 'Wednesday': '11:0-22:30', 'Thursday': '11:0-22:30', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-22:30'}",1,36.0843377,-86.647476,China Moon,37217,19,3,TN,Chinese
219,3753,6168 Gunn Hwy,wA7v8fiuWZ4qOW12HAVcGg,"Restaurants, Chinese",Tampa,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-22:0'}",1,28.0635922,-82.5511343,Grand China,33625,19,3.5,FL,Chinese
246,4344,1308 W Girard Ave,u3Krpt7IdsJ26jj83uwNBQ,"Fast Food, Food Delivery Services, Desserts, American (New), Food Trucks, Restaurants, Chinese, Pizza, Food, Cheesesteaks",Philadelphia,"{'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-0:0', 'Saturday': '12:0-0:0', 'Sunday': '11:0-18:0'}",1,39.9705409,-75.1577989,Rock N' Rolls Egg Rolls,19123,19,4,PA,Chinese
286,4841,15363 Amberly Dr,w7KLf3anjdXNXNVplvOOjg,"Restaurants, Sushi Bars, Japanese, Steakhouses",Tampa,"{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-22:0'}",0,28.0876283,-82.4034249,Sushi Tsu Japanese Steakhouse & Sushi Bar,33647,19,3.5,FL,Japanese
295,4935,216 N 33rd St,REt83ozDeIl6fCYZuAjNrA,"Chinese, Food Stands, Food, Food Trucks, Restaurants",Philadelphia,,1,39.96009,-75.189482,Tran's Chinese Food Cart,19104,19,4,PA,Chinese
392,6481,4790 E Grant Rd,EILOpH5vO8vO2zGHXr11hA,"Restaurants, Chinese",Tucson,,0,32.2505592,-110.8906809,China Star of Tucson,85712,19,2.5,AZ,Chinese
468,7721,7134 Germantown Ave,QXHTyjutAlsL_esmT2vSqA,"Chinese, Restaurants",Philadelphia,,0,40.0590117,-75.1903488,New Imperial,19119,19,2,PA,Chinese
632,10676,2807 N Campbell Ave,oMJ1WUhvS5ZTSzwC1jDJ5A,"Restaurants, Japanese",Tucson,,0,32.257845,-110.944251,Tokyo Rice Bowl,85719,19,4,AZ,Japanese
664,11253,"14321 Chef Menteur Hwy, Ste B",lvlAJztpuQMcshS4u6G0sA,"Restaurants, Vietnamese",New Orleans,"{'Monday': '7:0-17:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-17:0', 'Saturday': '7:0-17:0', 'Sunday': '8:30-17:0'}",0,30.0359086,-89.9132287,Banh Mi Sao Mai,70129,19,4,LA,Southeast Asia
692,11645,3723 Gravois Ave,NewO_mc7t7bTb7iy1-D67A,"Restaurants, Vietnamese",St. Louis,"{'Tuesday': '9:30-21:0', 'Wednesday': '9:30-21:0', 'Thursday': '9:30-21:0', 'Friday': '9:30-21:30', 'Saturday': '9:30-21:30', 'Sunday': '10:0-21:0'}",0,38.5918438,-90.2475143,Linh Mi Gia,63116,19,4.5,MO,Southeast Asia
867,14645,8237 Olive Blvd,wsCJpKKXIuHz5OZ3liIJDA,"Chinese, Restaurants",St. Louis,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",0,38.6739005,-90.3499487,Jia Xiang - Home,63130,19,3.5,MO,Chinese
1081,18332,2649 Gravois Ave,fVqYn3JXW4ngNxIB_cmvcw,"Chinese, Restaurants",St. Louis,"{'Monday': '10:0-21:30', 'Tuesday': '10:0-21:30', 'Wednesday': '10:0-21:30', 'Thursday': '10:0-21:30', 'Friday': '10:0-22:0', 'Saturday': '11:0-22:0'}",1,38.6042546,-90.2249631,Kim Van Restaurant,63118,19,4,MO,Chinese
1194,20508,4307 Kirkwood Hwy,YkL_44nF4_jUDm3cyq5SJw,"Chinese, Restaurants",Wilmington,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-22:0'}",1,39.7287901,-75.6507132,China King,19808,19,3,DE,Chinese
1316,22783,117 S Hyde Park Ave,aPJB_6UOVPCsgp4S5wsekQ,"Food, Thai, Noodles, Poke, Asian Fusion, Restaurants, Sandwiches",Tampa,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0'}",1,27.94497754,-82.46405113,Asian Kitchen,33606,19,4.5,FL,Southeast Asia
1329,22972,424 State St,NcPL-huY-Ac2VjkZ5KsSRQ,"Restaurants, Vietnamese, Sandwiches",Santa Barbara,,0,34.4165823,-119.6947755,Saigon In and Out,93101,19,3.5,CA,Southeast Asia
1345,23329,"500 Port Of New Orleans, Ste 234",2wf4Vkz9ZEh9-TJaL2d5-g,"Food Court, Chinese, Restaurants",New Orleans,"{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-19:0'}",1,29.944324,-90.062187,Mandarin Express,70130,19,1.5,LA,Chinese
1691,28910,8743 Frankford Ave,VXoFO5UrS4WFa8lfgMq-DA,"Restaurants, Chinese",Philadelphia,"{'Monday': '12:0-0:0', 'Tuesday': '12:0-0:0', 'Wednesday': '12:0-0:0', 'Thursday': '12:0-0:0', 'Friday': '12:0-0:0', 'Saturday': '12:0-0:0', 'Sunday': '12:0-0:0'}",1,40.0481891,-75.0126365,No 1 China,19136,19,4,PA,Chinese
1719,29435,1126 62nd Ave N,l4H_4PgCpkexFfcFPwwMwg,"Restaurants, Thai",St. Petersburg,,0,27.82812,-82.650281,Thai Kitchen,33702,19,4,FL,Southeast Asia
1769,30677,4418 Park Blvd N,PYHTiLWVBPj9yjJ5BZ9fJQ,"Thai, Sushi Bars, Restaurants",Pinellas Park,"{'Monday': '16:0-21:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-21:0', 'Saturday': '16:0-21:0', 'Sunday': '16:0-21:0'}",1,27.8389306,-82.6942458,Sawatdee Thai & Sushi,33781,19,4.5,FL,Southeast Asia
1772,30729,1037 S 8th St,W_AouNLoGZ7OPdyb7qUg3w,"Vietnamese, Sandwiches, Restaurants",Philadelphia,,0,39.936085,-75.15669,Cafe Huong Lan,19147,19,4,PA,Southeast Asia
1849,32114,906 Carrollton Ave,7SnYCKZqBtKI4DVpqo4dcA,"Restaurants, Ramen, Asian Fusion, Japanese",Indianapolis,"{'Monday': '10:30-21:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '10:30-21:0'}",1,39.7799969,-86.1437581,Lil Dumplings Noodle Bar - The Garage,46202,19,4,IN,Japanese
1938,33792,1507 Goodfellow Blvd,6tyCAUL8uW3zuWKmncim5A,"Chinese, Soul Food, Restaurants, Barbeque",St. Louis,"{'Monday': '11:0-18:0', 'Tuesday': '11:0-18:0', 'Wednesday': '11:0-18:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-18:0', 'Saturday': '11:0-18:0', 'Sunday': '11:0-19:30'}",1,38.6725153,-90.2792824,Mom's Kitchen,63112,19,2.5,MO,Chinese
2159,38039,4239 Duncan Ave,gfg96bJCxEiV50rfxyxeHg,"Japanese, Restaurants, Sushi Bars, Noodles",St. Louis,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '16:0-21:0'}",1,38.63573893,-90.25133832,Wasabi Sushi Bar,63110,19,4,MO,Japanese
2202,38979,37TH St And Spruce St,n9laTguU-iYpQZhgCmra8g,"Chinese, Restaurants, Food Stands",Philadelphia,,1,39.9510287,-75.1972745,Tang's,19104,19,3.5,PA,Chinese
2431,42889,4689 E Speedway Blvd,dqvu-_sIZw7bx0DLX0vC9A,"Restaurants, Sushi Bars, Asian Fusion, Japanese",Tucson,"{'Tuesday': '16:30-21:30', 'Wednesday': '16:30-21:30', 'Thursday': '16:30-21:30', 'Friday': '16:30-22:0', 'Saturday': '16:30-22:0', 'Sunday': '16:30-21:30'}",0,32.2370054,-110.8929523,Kampai Sushi,85712,19,4,AZ,Japanese
2536,44943,2014 34th St N,A441iKe3GyPwzpVp1SyjyA,"Chinese, Restaurants",St. Petersburg,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-22:0'}",1,27.790759,-82.6805128,China 1,33713,19,3,FL,Chinese
2564,45434,8747 Temple Terrace Hwy,Hx1AFmMSl9GvCkB0WIgOGA,"Chinese, Restaurants",Tampa,"{'Monday': '10:30-22:30', 'Tuesday': '10:30-22:30', 'Wednesday': '10:30-22:30', 'Thursday': '10:30-22:30', 'Friday': '10:30-23:0', 'Saturday': '10:30-23:0', 'Sunday': '11:30-22:0'}",1,28.0307714,-82.3554319,China One,33637,19,2.5,FL,Chinese
2624,46330,S 33rd St & South St,sC45E7YvilOD4mAngrr3dw,"Restaurants, Food Trucks, Food, Food Stands, Chinese",Philadelphia,"{'Monday': '11:0-19:30', 'Tuesday': '11:0-19:30', 'Wednesday': '11:0-19:30', 'Thursday': '11:0-19:30', 'Friday': '11:0-19:30', 'Saturday': '11:0-19:30'}",1,39.9503343,-75.1917158,King's Wok Chinese Food,19104,19,3,PA,Chinese
2708,47842,2454 S Apple St,7tDn3C87D-TF1kJ9fXSeOg,"Restaurants, Japanese",Boise,"{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0'}",1,43.58093125,-116.172788,Zen Bento,83706,19,3,ID,Japanese
2750,48524,705 S Wells Ave,X1X1YE6Ef_kk-wcbJfcxrQ,"Massage, Food Court, Restaurants, Reflexology, Traditional Chinese Medicine, Acupuncture, Beauty & Spas, Health & Medical, Massage Therapy",Reno,"{'Monday': '9:30-21:15', 'Tuesday': '9:30-21:15', 'Wednesday': '9:30-21:15', 'Thursday': '9:30-21:15', 'Friday': '9:30-21:15', 'Saturday': '9:15-21:30', 'Sunday': '9:0-21:0'}",0,39.5190816,-119.8033916,Eva Massage Therapy,89502,19,3,NV,Chinese
2837,49922,7217 Torresdale Ave,_3F4-hH5zhJJDTyvzNlDcg,"Soup, Restaurants, Chinese, Seafood",Philadelphia,"{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '12:0-22:30'}",1,40.0294625,-75.0360275,China Rainbow Restaurant,19135,19,2.5,PA,Chinese
2905,51128,754 N McCarran Blvd,G2bqTai2-QFDNAVi5_x_yg,"Chinese, Buffets, Restaurants",Sparks,"{'Monday': '10:0-23:0', 'Tuesday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-23:0'}",0,39.54198456,-119.7344589,China King Chinese & Sushi Buffet,89434,19,3,NV,Chinese
157,2699,518 Oakfield Dr,BQOfGskHqMcttqf5yUlfeA,"Vietnamese, Restaurants",Brandon,,0,27.934039,-82.291602,Saigon Corner,33511,18,4,FL,Southeast Asia
262,4554,548 Jackson Ave,nJsNoDkZGLoHt6ioW4xUug,"Chinese, Cajun/Creole, Restaurants, Seafood",New Orleans,"{'Monday': '10:0-20:0', 'Tuesday': '9:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '12:0-20:0'}",1,29.92538413,-90.07342356,T & T Seafood,70130,18,4,LA,Chinese
279,4781,516 S 5th St,Waz1bXpzTgfB9DOouGjJ2Q,"Salad, Sushi Bars, Japanese, Restaurants",Philadelphia,"{'Monday': '12:0-22:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0'}",1,39.9423842,-75.1507361,Midori Sushi,19147,18,5,PA,Japanese
369,6163,425 W Girard Ave,nqMGXZ3haILky26NDAJVSA,"Restaurants, Chicken Wings, Asian Fusion, Japanese, Seafood",Philadelphia,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '13:0-22:0'}",1,39.97026212,-75.14421933,Drunk Crab,19123,18,4.5,PA,Japanese
377,6297,609 Eastgate Ave,WYKfswTBvnlG7JmvZuM0iA,"Restaurants, Sushi Bars, Japanese",St. Louis,"{'Monday': '17:0-21:30', 'Tuesday': '17:0-21:30', 'Wednesday': '17:0-21:30', 'Thursday': '17:0-21:30', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-21:30'}",0,38.6559979,-90.30124,Hiro - Sushi & Modern Japanese Izakaya,63130,18,3.5,MO,Japanese
532,8773,2907 Washington,fZ72hsqMpBXZDaUxx4RgBQ,"Restaurants, Street Vendors, Food Stands, Japanese, Food, Food Trucks",St. Louis,"{'Monday': '11:0-13:30', 'Tuesday': '11:0-13:30', 'Wednesday': '11:0-13:30', 'Thursday': '11:0-13:30', 'Friday': '11:0-13:30'}",0,38.63654796,-90.21965188,Chop Shop,63104,18,4.5,MO,Japanese
570,9529,2417 Welsh Rd,IoeHxi-tXbCUS47M9Lagjg,"Chinese, Restaurants",Philadelphia,"{'Monday': '11:0-22:30', 'Tuesday': '11:0-22:30', 'Wednesday': '11:0-22:30', 'Thursday': '11:0-22:30', 'Friday': '11:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '13:0-22:0'}",0,40.0721272,-75.0308382,Kum Lin Restaurant,19114,18,2.5,PA,Chinese
663,11249,,buF4ZK9Eu6rAjEsaQ65tYw,"Food Trucks, Restaurants, Food, Vietnamese",New Orleans,"{'Tuesday': '18:30-22:0', 'Friday': '17:0-22:0', 'Saturday': '16:0-22:0'}",1,29.9510658,-90.0715323,Saigon Slim's,70130,18,4.5,LA,Southeast Asia
800,13473,251 N Illinois St,rUtvphBrmi4PJIS90iWsvQ,"Imported Food, Restaurants, Japanese, Food, Sushi Bars",Indianapolis,"{'Monday': '16:30-21:0', 'Tuesday': '16:30-21:0', 'Wednesday': '16:30-21:0', 'Thursday': '16:30-21:0', 'Friday': '16:30-21:0'}",1,39.77094126,-86.15941666,Bistro Chopstix,46204,18,3,IN,Japanese
901,15228,304 Kresson Rd,hJmcfViqMn0-dYmHKKkNQA,"Soup, Chinese, Seafood, Restaurants",Cherry Hill,"{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:30', 'Saturday': '11:0-22:30', 'Sunday': '12:0-22:0'}",0,39.8930066,-75.0162538,Yangtze River Chinese Restaurant,8034,18,2.5,NJ,Chinese
908,15342,2184 Bandywood Dr,JKW1kPI7gi4LuiQcxdRfjw,"Restaurants, Japanese",Nashville,,0,36.105325,-86.8174092,Shintomi Japanese Restaurant,37215,18,3,TN,Japanese
992,16989,8476 Sheldon Rd,WGkzlnlPLurjUs6rYtcxFQ,"Restaurants, Chinese",Tampa,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-22:0'}",1,28.0273529,-82.5839056,Taste of China,33615,18,3.5,FL,Chinese
1006,17215,7814 Castor Ave,77eLvITjZT6P6KNSsw0n4g,"Japanese, Sushi Bars, Restaurants, Kosher",Philadelphia,"{'Monday': '9:0-21:30', 'Tuesday': '10:0-21:45', 'Wednesday': '10:0-21:30', 'Thursday': '10:0-21:30', 'Friday': '10:0-21:30', 'Saturday': '21:30-0:0', 'Sunday': '10:0-21:30'}",1,40.0585655,-75.059408,Espresso Cafe & Sushi Bar,19152,18,3.5,PA,Japanese
1053,17915,"111 Broadway Ave, Ste 139",7l6EfW2MU0IGY2w6heSO4w,"Korean, Vietnamese, Restaurants",Boise,,0,43.610131,-116.193792,Dong Khanh Vietnamese Restaurant,83702,18,2.5,ID,Southeast Asia
1148,19752,8970 Jennings Station Rd,mMYOD9QWfYXo1LY2RPEN7A,"Chinese, Restaurants",St. Louis,"{'Monday': '11:0-22:30', 'Tuesday': '11:0-22:30', 'Wednesday': '11:0-22:30', 'Thursday': '11:0-22:30', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0'}",1,38.7261314,-90.2445871,Lisa's Chop Suey,63136,18,4,MO,Chinese
1159,19883,2774 E Fowler Ave,glWmYXhoD1HOJiAKp-4avA,"Restaurants, Chinese",Tampa,,1,28.0556385,-82.4274875,China 1,33612,18,3.5,FL,Chinese
1267,21892,University Center Bldg 558,LEo6sBsQz3xrpKW-DQjTWQ,"Restaurants, Chinese, Fast Food",Santa Barbara,"{'Monday': '10:30-21:30', 'Tuesday': '10:30-21:30', 'Wednesday': '10:30-21:30', 'Thursday': '10:30-21:30', 'Friday': '10:30-21:30', 'Saturday': '10:30-21:30', 'Sunday': '10:30-21:30'}",1,34.41156634,-119.8478269,Panda Express,93106,18,2.5,CA,Chinese
1423,24514,8949 Natural Bridge Rd,0upS_zVQ48_9WuTjxmwRqQ,"Restaurants, Sandwiches, Chinese, Soup",St. Louis,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '11:0-20:0'}",1,38.7176323,-90.3277276,Big L Chop Suey,63121,18,4,MO,Chinese
1465,25290,6900 Olive Blvd,psM3FUBekkIRj7HvrbBp1A,"Chinese, Restaurants, Sandwiches",St. Louis,"{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:30', 'Saturday': '10:30-22:30'}",1,38.6633982,-90.3134643,Hon's Wok III,63130,18,2.5,MO,Chinese
1581,27005,"5389 Rockville Rd, Ste 200",41Npro5cT2bMDXD-65GHag,"Chinese, Restaurants",Indianapolis,,1,39.764585,-86.252658,Super China Buffet,46224,18,2.5,IN,Chinese
1686,28861,600 Kings Hwy N,PhdOG5DmZLaeQY4pAxulxw,"Restaurants, Vietnamese",Cherry Hill,"{'Monday': '11:0-20:30', 'Tuesday': '11:0-20:30', 'Wednesday': '11:0-20:30', 'Thursday': '11:0-20:30', 'Friday': '11:0-20:30', 'Saturday': '11:0-20:30', 'Sunday': '11:0-20:30'}",1,39.92519103,-74.99962067,Hanoi Cuisine,8034,18,4,NJ,Southeast Asia
1715,29353,2920 Roberts Ave,7FZ0XYOqjaPHRFzmEcaesQ,"Restaurants, Buffets, Sushi Bars, Seafood, Chinese",Philadelphia,"{'Monday': '11:0-22:30', 'Tuesday': '11:0-22:30', 'Wednesday': '11:0-22:30', 'Thursday': '11:0-22:30', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:30'}",0,40.01047256,-75.17614894,Teppanyaki Grill & Supreme Buffet,19129,18,2.5,PA,Chinese
1726,29534,5035 W Washington St,8BirzueYUkA7IBtFr7swgw,"Restaurants, Chinese, Asian Fusion",Indianapolis,,1,39.7543134,-86.2445908,Egg Roll King,46241,18,4,IN,Chinese
1781,30925,1500 N McMullen Booth Rd,Mvz6xY2jfCHQvP9NUBBEwA,"Restaurants, Japanese, Sushi Bars",Clearwater,,0,27.9799916,-82.7098518,Shiki Sushi Bar & Restaurant,33759,18,3.5,FL,Japanese
1863,32390,1142 S 11th St,el71vYwT5M1bc6oFsBdqvQ,"Vietnamese, Restaurants",Philadelphia,,0,39.936283,-75.161897,Nhu Quynh Banh Mi Cafe,19147,18,4.5,PA,Southeast Asia
2075,36339,8261 Bustleton Ave,oi9pCS83sO9wu9knPiu94Q,"Thai, Restaurants",Philadelphia,,0,40.0657677,-75.0508475,Lemon Leaf,19152,18,3.5,PA,Southeast Asia
2112,37069,1127 62nd Ave N,ZKWdxRjfLsOJiEO5YYi2eA,"Restaurants, Chinese",St. Petersburg,"{'Monday': '11:0-21:45', 'Tuesday': '11:0-21:45', 'Wednesday': '11:0-21:45', 'Thursday': '11:0-21:45', 'Friday': '11:0-21:45', 'Saturday': '11:0-21:45', 'Sunday': '12:0-21:45'}",1,27.8285404,-82.6495878,Great Wall,33702,18,2,FL,Chinese
2262,39919,4704 Kirkwood Hwy,6T-hXleL9aMLf-sezBjs9Q,"Fast Food, Chinese, Restaurants",Wilmington,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",1,39.7222833,-75.6601976,Panda Express,19808,18,2.5,DE,Chinese
2556,45198,3315 E 86th St,dVz_8d4-8bj9EclCf23_Lw,"Chinese, Restaurants",Indianapolis,,0,39.9107732,-86.1090577,Peking Wok,46240,18,3.5,IN,Chinese
2597,45959,925 Race Street,NU0cY-aujrYGlruPGTEj1Q,"Chinese, Dim Sum, Restaurants",Philadelphia,"{'Monday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '0:0-22:0'}",0,39.9553898,-75.1552585,Zhi Wei Guan / Magic Kingdom Of Dough,19107,18,4,PA,Chinese
2667,47117,1300 Federal St,jBpFv9rp7T5I7h4Nt3kTuA,"Chinese, Soup, Seafood, Restaurants",Philadelphia,"{'Monday': '12:0-23:0', 'Tuesday': '12:0-23:0', 'Wednesday': '12:0-23:0', 'Thursday': '12:0-23:0', 'Friday': '12:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '17:0-23:0'}",0,39.9351373,-75.1652714,Lucky Star Chinese,19147,18,3.5,PA,Chinese
2722,48067,6190 Ridge Ave,vWF2QhXj6tzN1hVmBFRNOw,"Thai, Restaurants",Philadelphia,,0,40.035393,-75.217551,Tang Thai Restaurant,19128,18,3.5,PA,Southeast Asia
