,address,business_id,categories,city,hours,latitude,longitude,name,postal_code,review_count,stars,state,OutdoorSeating,BusinessAcceptsCreditCards,RestaurantsPriceRange2,RestaurantsTakeOut,WiFi,ParkingAvailability
814,1317 Walnut St,SYb7oCytGSV6a3RnSFnE1g,"Chocolatiers & Shops, Coffee & Tea, Specialty Food, Candy Stores, Restaurants, Desserts, Bakeries, Food",Philadelphia,"{'Monday': '10:0-23:0', 'Tuesday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-23:30', 'Saturday': '10:0-23:30', 'Sunday': '11:0-21:0'}",39.9492948,-75.1630387,Naked Chocolate Cafe,19107,212.0,4.0,PA,0,1,2,,no,1.0
815,14101 Bustleton Pk,WTyW0nI_zv0T3kB9jR750w,"Gas Stations, Automotive, Food, Coffee & Tea, Restaurants, Convenience Stores, Sandwiches",Philadelphia,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",40.131730184,-75.0120184148,Wawa,19116,6.0,3.5,PA,,1,1,1,free,1.0
816,6734 Germantown Ave,pmnaMretlgmAA96i8Z7NFw,"Mediterranean, Bubble Tea, Food, Restaurants, Coffee & Tea, American (New)",Philadelphia,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '12:0-17:0'}",40.0529533,-75.1861048,Malelani  Cafe,19119,145.0,4.5,PA,1,1,1,1,free,1.0
817,4233 Ridge Ave,dc98lqGzBSpZZExT_LSiCA,"Coffee & Tea, Food",Philadelphia,"{'Monday': '8:0-15:0', 'Tuesday': '8:0-15:0', 'Wednesday': '8:0-15:0', 'Thursday': '8:0-15:0', 'Friday': '8:0-15:0', 'Saturday': '8:0-15:0', 'Sunday': '8:0-15:0'}",40.0093857912,-75.1948174462,Thunder Mug Cafe,19129,26.0,5.0,PA,1,1,2,0,free,1.0
818,1105 Chestnut St,2lcgp7-09VXUTnlQ4PPKpw,"Food, Donuts, Coffee & Tea",Philadelphia,,39.9504898,-75.1588181,Dunkin' Donuts,19107,6.0,4.0,PA,0,1,1,1,free,0.0
819,8500 Essington Ave,bzOCjuydWTkgkbZeaec8Zg,"Food, Coffee & Tea, Juice Bars & Smoothies, Bakeries, Breakfast & Brunch, Restaurants",Philadelphia,,39.878166,-75.237845,La Colombe,19153,110.0,3.0,PA,0,1,1,1,no,0.0
820,4435 Baltimore Ave,N3CuXqWoFpBtYMBGhBE2fA,"Cheese Shops, Bagels, Coffee & Tea, Desserts, Juice Bars & Smoothies, Food, Specialty Food, Grocery",Philadelphia,"{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '8:0-20:0'}",39.9490875,-75.2127041,Milk & Honey Market,19143,203.0,3.0,PA,1,1,2,1,free,1.0
821,1512 S St,2Q5gjf_K68145UdUyKGAaw,"Coffee & Tea, Desserts, Food, French, Creperies, Restaurants",Philadelphia,"{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '8:0-18:0'}",39.938817,-75.182574,Café L'Aube,19146,75.0,4.5,PA,1,1,1,1,free,1.0
822,1500 E Passyunk Ave,4D_GsaRoqk7P09VOcgezlQ,"Vegan, Restaurants, Food, Coffee & Tea",Philadelphia,"{'Monday': '7:0-20:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '8:0-20:0'}",39.9308747,-75.1624161,B2,19147,187.0,3.5,PA,1,1,1,1,free,1.0
823,2106 Fairmount Ave,fhoqmnw5sXzj91-7yBW0Kw,"Vegetarian, Food, Coffee & Tea, Vegan, Sandwiches, Restaurants",Philadelphia,"{'Monday': '6:30-22:0', 'Tuesday': '6:30-22:0', 'Wednesday': '6:30-22:0', 'Thursday': '6:30-22:0', 'Friday': '6:30-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-20:0'}",39.9672753,-75.1723717,Mugshots Coffeehouse & Cafe,19130,197.0,3.0,PA,1,1,2,1,free,1.0
824,1755 N 13th St,LnnWq5-4pTnBn96E3lQygw,"Coffee & Tea, Cafes, Restaurants, Food",Philadelphia,"{'Monday': '0:0-0:0', 'Tuesday': '7:30-20:0', 'Wednesday': '7:30-20:0', 'Thursday': '7:30-20:0', 'Friday': '7:30-18:0', 'Saturday': '8:0-15:0', 'Sunday': '8:0-15:0'}",39.9790436,-75.1550992,Starbucks,19122,7.0,2.0,PA,0,1,2,1,free,0.0
825,2831 W Girard Ave,Gqly-fbSiUhgXGgP4hAx7A,"Coffee & Tea, Food",Philadelphia,"{'Monday': '6:30-18:0', 'Tuesday': '6:30-18:0', 'Wednesday': '6:30-18:0', 'Thursday': '6:30-18:0', 'Friday': '6:30-18:0', 'Saturday': '7:30-17:0', 'Sunday': '7:30-17:0'}",39.974752,-75.1828869,Mugshots,19130,21.0,4.0,PA,1,1,2,1,free,1.0
826,3300 Grays Ferry Ave,5X5Nn-jlIoWFhkgewON6sA,"Automotive, Food, Convenience Stores, Coffee & Tea, Gas Stations",Philadelphia,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",39.9393186694,-75.1978959516,Speedway,19146,11.0,1.5,PA,,1,,,,
827,717 E Girard Ave,29mQNZv8dsN8IAJ8uBnjUw,"Donuts, Restaurants, Food, Coffee & Tea",Philadelphia,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",39.9723048,-75.1256685,Dunkin',19125,7.0,3.0,PA,0,1,1,1,free,0.0
828,2951 Market St,tMj79H5v1nOWmg9tsMfWiQ,"Donuts, Coffee & Tea, Food",Philadelphia,"{'Monday': '4:0-23:0', 'Tuesday': '4:0-23:0', 'Wednesday': '4:0-23:0', 'Thursday': '4:0-23:0', 'Friday': '4:0-23:0', 'Saturday': '4:0-23:0', 'Sunday': '4:0-23:0'}",39.9553198753,-75.182006,Dunkin',19104,35.0,3.0,PA,1,1,1,1,free,
829,"4506-10 Castor Ave, Ste 10",CgweZJAp5Fz-2XzjPE4Htw,"Restaurants, Food, Sandwiches, Delis, Convenience Stores, Coffee & Tea",Philadelphia,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",40.0184548748,-75.097338668,Wawa,19124,6.0,2.0,PA,0,1,1,1,free,0.0
830,618 S 2nd St,ctObtwPf9BCya-nDE8rvzQ,"Food, Coffee & Tea, Patisserie/Cake Shop",Philadelphia,"{'Monday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-21:0', 'Saturday': '8:0-21:0', 'Sunday': '8:0-21:0'}",39.940628,-75.1458846,Creme Brulee Bistro & Cafe,19147,7.0,4.5,PA,,,,1,free,
831,3714 Spruce St,jZGqAdBlDnrP-J7--vdPxA,"Chinese, Restaurants, Bubble Tea, Noodles, Food, Coffee & Tea",Philadelphia,"{'Monday': '11:0-22:30', 'Tuesday': '11:0-22:30', 'Wednesday': '11:0-22:30', 'Thursday': '11:0-22:30', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:30'}",39.9510037033,-75.1980656121,Beijing Restaurant,19104,188.0,3.5,PA,0,1,1,1,no,1.0
832,Terminal C Philadelphia Airport,6o_nPu2NOnVkdHXvGy1tQQ,"Bakeries, Food, Coffee & Tea",Philadelphia,,39.88678,-75.23097,LeBus Bakery,19153,26.0,3.5,PA,0,1,1,1,free,1.0
833,"1040 N 2nd St, Unit 501",JJ6tYuw5Ms_r58DhnMtOCA,"Nightlife, Food, Event Planning & Services, Coffee & Tea, Bars, Party & Event Planning, Hookah Bars",Philadelphia,"{'Monday': '17:0-2:0', 'Tuesday': '17:0-2:0', 'Wednesday': '17:0-2:0', 'Thursday': '17:0-2:0', 'Friday': '17:0-2:0', 'Saturday': '17:0-2:0', 'Sunday': '17:0-0:0'}",39.9673028113,-75.1405622093,Orient Hookah Lounge,19123,86.0,4.0,PA,1,1,2,,free,1.0
834,1401 Arch St,3Rn91lErljcpt0sY31bXQw,"Burgers, Fast Food, Food, Restaurants, Coffee & Tea",Philadelphia,"{'Monday': '5:0-23:0', 'Tuesday': '5:0-23:0', 'Wednesday': '5:0-23:0', 'Thursday': '5:0-23:0', 'Friday': '5:0-23:0', 'Saturday': '5:0-23:0', 'Sunday': '5:0-23:0'}",39.954608,-75.163381,McDonald's,19102,35.0,1.5,PA,0,1,1,1,free,0.0
835,701 Market Street,IC4r-CreIIONpsXIrvtGJg,"Donuts, Food, Coffee & Tea",Philadelphia,"{'Monday': '4:0-18:0', 'Tuesday': '4:0-18:0', 'Wednesday': '4:0-18:0', 'Thursday': '4:0-18:0', 'Friday': '4:0-18:0', 'Saturday': '5:0-16:0'}",39.9512937,-75.1526227,Dunkin',19106,12.0,3.0,PA,0,1,1,1,,
836,3737 Market St,Xtw1Rpqj3IV-TKn19fIgpA,"Breakfast & Brunch, Food Delivery Services, Coffee & Tea, Event Planning & Services, Restaurants, Bakeries, Cafes, Food, Caterers",Philadelphia,"{'Monday': '0:0-0:0', 'Tuesday': '7:30-15:0', 'Wednesday': '7:30-15:0', 'Thursday': '7:30-15:0', 'Friday': '7:30-15:0'}",39.9569164648,-75.1968805919,Corner Bakery,19104,53.0,3.0,PA,1,1,2,1,free,1.0
837,177 W Girard Ave,bvCP5AUnA63vPzuLXD_tbQ,"Coffee & Tea, Breakfast & Brunch, Soup, Food, Vietnamese, Restaurants, Noodles",Philadelphia,"{'Monday': '12:0-22:0', 'Tuesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-22:0'}",39.9696017,-75.1388957,Pho House Thang Long,19123,22.0,3.5,PA,0,1,,1,no,1.0
838,26 Maplewood Mall,G2n77sQxr0XqPekhTu6HvA,"Music Venues, Food, Nightlife, Coffee & Tea, Arts & Entertainment, Restaurants, Breakfast & Brunch, Cafes, Sandwiches",Philadelphia,"{'Monday': '0:0-0:0', 'Tuesday': '7:0-14:0', 'Wednesday': '8:0-15:0', 'Thursday': '7:0-14:0', 'Friday': '7:0-14:0', 'Saturday': '8:0-14:0', 'Sunday': '8:0-14:0'}",40.0343452,-75.1746671,Germantown Espresso Bar,19144,29.0,4.5,PA,1,1,1,1,free,1.0
839,525 Arch St,GEtK2S6zALXgsjKjK3abJw,"Coffee & Tea, Food",Philadelphia,"{'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-17:0', 'Sunday': '10:0-17:0'}",39.954023,-75.148885,Starbucks,19106,7.0,3.0,PA,,,,,free,0.0
840,9173 Roosevelt Blvd,o7mN59QlAoL6dJctc014MQ,"Coffee & Tea, Donuts, Food",Philadelphia,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",40.0742819,-75.0331506,Dunkin',19114,7.0,1.5,PA,,1,1,1,free,0.0
841,2451 N 54th,TpE22_ITBg1ubzNVHE2MHQ,"Bubble Tea, Juice Bars & Smoothies, Coffee & Tea, Sushi Bars, Ramen, Food, Restaurants, Japanese",Philadelphia,"{'Monday': '0:0-0:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-20:30'}",39.9956107,-75.2338566,Fat tuna,19131,25.0,3.5,PA,1,1,,1,free,1.0
842,1632 Sansom St,rgeuy1qbw6Z8B6CSVANHIA,"Donuts, Sandwiches, Soul Food, Food, Coffee & Tea, Restaurants, Chicken Wings",Philadelphia,"{'Monday': '8:0-15:0', 'Tuesday': '8:0-15:0', 'Wednesday': '8:0-15:0', 'Thursday': '8:0-15:0', 'Friday': '8:0-15:0', 'Saturday': '8:0-15:0', 'Sunday': '8:0-15:0'}",39.950589,-75.168329,Federal Donuts,19103,1464.0,4.0,PA,,1,1,,free,1.0
843,3340 N Broad St,gJLJgXz_1pjnDuHfuni1jA,"Coffee & Tea, Food",Philadelphia,"{'Monday': '0:0-0:0', 'Tuesday': '6:0-18:0', 'Wednesday': '6:0-18:0', 'Thursday': '6:0-18:0', 'Friday': '6:0-18:0'}",40.004383,-75.15253,Starbucks,19140,11.0,2.0,PA,0,1,2,1,,0.0
844,1309 S 9th St,FNQfc2Ih5bSKnmRcsHTcKw,"Coffee & Tea, Food, Creperies, Restaurants, Breakfast & Brunch, Cafes",Philadelphia,"{'Monday': '11:0-17:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-19:0', 'Sunday': '11:0-19:0'}",39.9327294207,-75.1590674903,Global Crepes & Local Shakes,19147,71.0,4.5,PA,1,1,1,1,no,1.0
845,112 Market St,eEquyJ-Iy8yYjxvAunHW7A,"Food, Ice Cream & Frozen Yogurt, Coffee & Tea, Bubble Tea",Philadelphia,"{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}",39.949540999999996,-75.142784,Just Great Frozen Yogurt,19106,15.0,3.0,PA,,1,1,,free,1.0
846,1136 Arch St,h_rcMQtglIiAs-Oc5d8Ozw,"Coffee & Tea, Food, Coffee Roasteries",Philadelphia,"{'Monday': '0:0-0:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-18:0', 'Sunday': '8:0-18:0'}",39.9531371442,-75.1592822517,Old City Coffee,19107,221.0,3.5,PA,1,1,1,1,free,1.0
847,1128 Walnut St,dmyPzMRNgTIOBRT11NFcvg,"Restaurants, Food, Coffee & Tea, Bakeries, Fast Food",Philadelphia,"{'Monday': '5:30-21:0', 'Tuesday': '5:30-21:0', 'Wednesday': '5:30-21:0', 'Thursday': '5:30-21:0', 'Friday': '5:30-21:0', 'Saturday': '6:0-21:0', 'Sunday': '6:0-20:30'}",39.949016,-75.16065,Starbucks,19104,11.0,4.0,PA,,1,,,free,1.0
848,1703 Grant Ave,7Z2Xr8yowbTILokoXQGU0w,"Grocery, Coffee & Tea, Food",Philadelphia,"{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-18:0', 'Sunday': '10:0-17:0'}",40.0863871,-75.0378898,Cup Grinders,19115,6.0,5.0,PA,0,1,1,1,no,1.0
849,51 N 12th St,ytynqOUb3hjKeJfRj5Tshw,"Candy Stores, Shopping, Department Stores, Fast Food, Beer, Wine & Spirits, Fruits & Veggies, Chinese, Food, Ice Cream & Frozen Yogurt, Desserts, Seafood, Health Markets, Bagels, Cheese Shops, Shopping Centers, Chocolatiers & Shops, Meat Shops, Public Markets, Food Court, Wineries, Local Flavor, Ethnic Food, Restaurants, Specialty Food, Arts & Entertainment, Juice Bars & Smoothies, Seafood Markets, Farmers Market, Coffee & Tea, Bakeries, Food Stands, Dinner Theater, Sporting Goods, Grocery, Fashion",Philadelphia,"{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-18:0', 'Sunday': '8:0-18:0'}",39.9533414645,-75.1588545174,Reading Terminal Market,19107,5721.0,4.5,PA,,1,2,1,no,1.0
850,115 S 18th St,tFNSLWl2Tcaf0tkeu48JSA,"Juice Bars & Smoothies, Coffee & Tea, Food, Bagels",Philadelphia,"{'Monday': '6:30-19:0', 'Tuesday': '6:30-19:0', 'Wednesday': '6:30-19:0', 'Thursday': '6:30-19:0', 'Friday': '6:30-19:0', 'Saturday': '6:30-18:0', 'Sunday': '6:30-18:0'}",39.9511917,-75.1703574,Konditori,19103,14.0,3.5,PA,0,1,1,1,free,
851,4268 Ridge Ave,cCLINaXaTfB1grCOBfnY1Q,"Donuts, Coffee & Tea, Bagels, Food",Philadelphia,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",40.0095951,-75.196321,Dunkin',19129,22.0,3.0,PA,0,1,1,1,free,1.0
852,3118 Richmond St,Bf65X7McIKtxAhehA8jfjQ,"Food, Coffee & Tea",Philadelphia,{'Monday': '0:0-0:0'},39.982199,-75.103423,River Wards Cafe,19134,50.0,5.0,PA,0,1,1,1,free,0.0
853,2805-2809 S Front St,DqMK22MKFgpUfmgzMH3G5A,"Food, Coffee & Tea, Donuts",Philadelphia,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",39.9118,-75.1500233,Dunkin',19148,14.0,2.0,PA,0,1,1,1,free,1.0
854,"1500 Market St, Ste 465",Ag_GeZwOrT0nmyhnKQiVBA,"Restaurants, Coffee & Tea, Food",Philadelphia,"{'Monday': '0:0-0:0', 'Tuesday': '6:0-18:0', 'Wednesday': '6:0-18:0', 'Thursday': '6:0-18:0', 'Friday': '6:0-18:0', 'Saturday': '8:0-15:0', 'Sunday': '8:0-15:0'}",39.952545,-75.166731,Starbucks,19102,46.0,3.0,PA,0,1,1,1,free,1.0
855,5520 Whitaker Ave,0h4Oo6W8mG4HEYQzZRkoOA,"Bubble Tea, Desserts, Food, Juice Bars & Smoothies, Coffee & Tea, Vietnamese, Restaurants",Philadelphia,,40.0348900461,-75.1003371425,BAMBU,19124,57.0,3.5,PA,0,1,1,1,free,1.0
856,1615 E Passyunk Ave,K00KiknORCOQdIhMisBjbA,"Food, Restaurants, Cafes, Coffee & Tea",Philadelphia,"{'Monday': '8:0-16:0', 'Tuesday': '8:0-16:0', 'Wednesday': '8:0-16:0', 'Thursday': '8:0-16:0', 'Friday': '8:0-16:0', 'Saturday': '8:0-16:0', 'Sunday': '8:0-16:0'}",39.9294742,-75.1636617,Dantè,19148,29.0,4.0,PA,1,0,2,1,free,1.0
857,410 S 2nd St,C5MdSiVtZKirRghyh08C0g,"Sandwiches, Breakfast & Brunch, Food, Coffee & Tea, Restaurants",Philadelphia,"{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '8:0-19:0', 'Sunday': '8:0-19:0'}",39.9428633,-75.1456224,Bodhi Coffee,19147,167.0,4.0,PA,1,1,1,1,free,1.0
858,1740 Sansom St,jfjpExDsvog4CYFsBMmwdw,"Coffee & Tea, Food, Restaurants, Desserts, Cafes, Bakeries",Philadelphia,"{'Monday': '7:30-18:0', 'Tuesday': '7:30-18:0', 'Wednesday': '7:30-18:0', 'Thursday': '7:30-18:0', 'Friday': '7:30-19:0', 'Saturday': '10:0-19:0'}",39.9507452,-75.1701679,Swiss Haus Cafe & Pastry Bar,19103,11.0,2.5,PA,1,1,,1,free,
859,130 S 17th St,vt_esoDw6HG5ClM12OPkMg,"Coffee & Tea, Restaurants, Breakfast & Brunch, Food, Ice Cream & Frozen Yogurt",Philadelphia,"{'Monday': '6:30-18:0', 'Tuesday': '6:30-18:0', 'Wednesday': '6:30-18:0', 'Thursday': '6:30-18:0', 'Friday': '6:30-18:0', 'Saturday': '6:30-18:0', 'Sunday': '6:30-18:0'}",39.95051,-75.1692048,Bonté Wafflerie & Café,19102,115.0,3.5,PA,1,1,1,1,free,1.0
860,400 E Girard Ave,9b1zwZatzcDYNNVwfiBrjA,"Food, Coffee & Tea",Philadelphia,,39.9699963,-75.130227,Canvas Coffee Company,19176,7.0,3.5,PA,1,0,2,,free,0.0
861,2001 Chestnut St,b2WN3yA79dMvCUMywM3I_A,"Coffee & Tea, Food, Donuts",Philadelphia,"{'Monday': '4:30-22:0', 'Tuesday': '4:30-22:0', 'Wednesday': '4:30-22:0', 'Thursday': '4:30-22:0', 'Friday': '4:30-22:0', 'Saturday': '4:30-22:0', 'Sunday': '5:30-21:0'}",39.952193,-75.1736043,Dunkin',19103,23.0,3.5,PA,0,1,1,1,free,1.0
862,17 N 3rd St,j7z0VfA0BjEG6dIVNprH9Q,"American (Traditional), Ice Cream & Frozen Yogurt, Desserts, Restaurants, Coffee & Tea, Food, American (New)",Philadelphia,"{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-21:0', 'Saturday': '8:0-9:0', 'Sunday': '8:0-15:0'}",39.9508179,-75.1453195,Fezziwig's Sweet Shoppe,19106,87.0,4.0,PA,1,1,1,1,no,1.0
863,2003 Fitzwater St,u5dDEh6EO7PyTzOSwJV92A,"Restaurants, Breakfast & Brunch, Bakeries, Bagels, Coffee & Tea, Food",Philadelphia,"{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '8:0-15:0', 'Sunday': '8:0-15:0'}",39.9430630757,-75.1756434935,The Gold Standard,19146,15.0,3.0,PA,1,1,1,1,free,0.0
864,"600 Washington Ave, Unit 5",ABSiUVpGvn4waVJkLktMYg,"Coffee & Tea, Food, Juice Bars & Smoothies, Bubble Tea",Philadelphia,"{'Monday': '10:30-21:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '10:30-22:0'}",39.9343757383,-75.1551179846,Sharetea,19147,36.0,4.5,PA,,1,,1,free,1.0
865,"1800 Arch St, Fl 2, Comcast Technology Center",uqc5jOWOiPLTPibyy1yI4g,"Restaurants, Breakfast & Brunch, American (New), Food, Coffee & Tea",Philadelphia,"{'Monday': '7:30-15:0', 'Tuesday': '7:30-15:0', 'Wednesday': '7:30-15:0', 'Thursday': '7:30-15:0', 'Friday': '7:30-15:0'}",39.955061,-75.170196,Vernick Coffee Bar,19103,47.0,4.5,PA,0,1,2,1,free,0.0
866,7400 Bustleton Ave,IefEo5kZdwR647j8WBUozg,"Coffee & Tea, Food",Philadelphia,"{'Monday': '0:0-0:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-21:0', 'Saturday': '8:0-21:0', 'Sunday': '8:0-21:0'}",40.0499,-75.058075,Starbucks,19152,9.0,2.0,PA,,,,,free,
867,3421 Conrad St,A2Jizi4-CZufW1ozFB-oWA,"Home & Garden, Shopping, Wedding Planning, Event Planning & Services, Florists, Party Supplies, Food, Coffee & Tea, Flowers & Gifts",Philadelphia,"{'Monday': '7:0-18:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-20:0', 'Saturday': '7:0-18:0', 'Sunday': '7:0-17:0'}",40.0119446,-75.1889454,Falls Flowers,19129,53.0,5.0,PA,,1,2,,,1.0
868,2001 Market St,6HvlBeMH1povoskopmp94Q,"Personal Chefs, Caterers, Salad, Food, Event Planning & Services, Restaurants, Coffee & Tea, Sandwiches, Breakfast & Brunch",Philadelphia,"{'Monday': '7:0-17:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-20:0'}",39.954126,-75.173553,Du Jour Commerce Square,19103,48.0,3.0,PA,1,1,2,1,free,1.0
869,322 W Chelten Ave,KKWQ-OyBDSEVtPQGt3yxiQ,"Bakeries, Restaurants, Coffee & Tea, Cafes, Cupcakes, Food",Philadelphia,"{'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-19:0', 'Saturday': '8:0-19:0'}",40.029579,-75.1808485016,Lily Of The Valley Cupcakery and Café,19144,44.0,4.5,PA,,1,2,1,free,1.0
870,300 E Girard Ave,VbGGpt-Q5ZeMxSFPDbPeBg,"Sandwiches, French, Restaurants, Brasseries, Food, American (New), American (Traditional), Coffee & Tea, Breakfast & Brunch",Philadelphia,"{'Tuesday': '8:0-15:0', 'Wednesday': '8:0-15:0', 'Thursday': '8:0-15:0', 'Friday': '8:0-15:0', 'Saturday': '9:0-15:0', 'Sunday': '9:0-15:0'}",39.9697976,-75.1318089,Girard Bruncherie,19125,224.0,4.5,PA,0,1,2,1,free,1.0
871,816 N 4th St,K7KHmHzxNwzqiijSJeKe_A,"Sandwiches, Cafes, Coffee & Tea, Restaurants, Food, Breakfast & Brunch, Mediterranean, American (New)",Philadelphia,"{'Monday': '8:0-16:0', 'Tuesday': '8:0-16:0', 'Wednesday': '8:0-16:0', 'Thursday': '8:0-16:0', 'Friday': '8:0-16:0', 'Saturday': '9:0-16:0', 'Sunday': '8:0-16:0'}",39.963948,-75.144364,Cafe La Maude,19123,1485.0,4.5,PA,1,1,2,1,free,1.0
872,1625 Chestnut St,390CUkTdCxK89Nb9FdNp1g,"Food, Coffee & Tea",Philadelphia,"{'Monday': '0:0-0:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '9:30-17:0', 'Saturday': '10:0-19:0', 'Sunday': '11:0-18:0'}",39.9515705,-75.1680038,Saxbys,19103,15.0,4.0,PA,0,1,1,1,free,1.0
873,116 Market St,qQO7ErS_RAN4Vs1uX0L55Q,"Ice Cream & Frozen Yogurt, Coffee & Tea, Food, Desserts",Philadelphia,"{'Monday': '12:0-0:0', 'Tuesday': '11:0-23:45', 'Wednesday': '12:0-0:0', 'Thursday': '12:0-0:0', 'Friday': '12:0-0:0', 'Saturday': '12:0-0:0', 'Sunday': '12:0-0:0'}",39.9495617,-75.1428765,The Franklin Fountain,19106,2062.0,4.0,PA,1,1,2,1,no,1.0
874,1040 N 2nd St,jZq8xsKyCrRRzJenCKKn-Q,"Bagels, Food, Restaurants, Coffee & Tea, Desserts, Cafes, American (New)",Philadelphia,"{'Monday': '7:0-18:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-18:0', 'Friday': '7:0-18:0', 'Saturday': '8:0-16:0', 'Sunday': '8:0-16:0'}",39.9673363017,-75.1407416998,The Sweet Spot,19123,34.0,4.5,PA,1,1,1,1,free,1.0
